1,9.55
2,32.00
3,33.00
4,33.20
5,32.40
6,33.00
7,32.20
8,32.60
9,32.80
10,33.00
11,32.90
12,32.80
13,37.90
14,39.60
15,39.40
16,34.90
17,32.80
18,33.00
19,32.60
20,33.20
21,32.50
22,32.70
23,32.70
24,33.00
25,32.70
26,33.00
27,32.90
28,32.60
29,32.80
30,32.70
31,32.60
32,33.10
33,32.80
34,32.70
35,32.20
36,37.00
37,39.10
38,39.20
39,39.10
40,38.20
41,33.00
42,33.20
43,33.20
44,32.60
45,33.20
46,33.00
47,33.00
48,33.00
49,33.00
50,32.90
51,32.70
52,32.70
53,33.10
54,33.00
55,32.90
56,33.20
57,33.00
58,32.60
59,32.80
60,33.40
61,32.90
62,37.10
63,37.90
64,37.90
65,39.30
66,34.00
67,31.80
68,32.50
69,32.60
70,32.10
71,32.50
72,32.50
73,32.00
74,30.80
75,33.10
76,32.60
77,32.90
78,33.10
79,32.60
80,30.80
81,33.00
82,33.20
83,30.60
84,29.90
85,33.40
86,31.10
87,31.20
88,32.70
89,30.20
90,32.60
91,31.00
92,31.90
93,31.60
94,30.70
95,30.10
96,32.50
97,32.40
98,32.40
99,32.90
100,33.00
101,33.00
102,32.90
103,32.90
104,32.60
105,33.10
106,33.10
107,32.60
108,32.20
109,32.80
110,32.70
111,32.70
112,32.60
113,33.20
114,33.20
115,33.10
116,33.20
117,33.20
118,33.20
119,33.00
120,33.20
121,33.10
122,33.20
123,33.00
124,32.80
125,32.80
126,33.00
127,33.20
128,33.10
129,33.10
130,33.20
131,32.80
132,33.10
133,31.90
134,29.00
135,33.20
136,33.10
137,32.60
138,33.10
139,32.50
140,33.20
141,33.20
142,33.20
143,33.20
144,33.10
145,33.00
146,33.00
147,31.60
148,33.20
149,33.20
150,33.20
151,31.30
152,32.40
153,29.30
154,32.60
155,30.60
156,32.10
157,32.70
158,32.80
159,31.60
160,32.50
161,32.60
162,33.20
163,32.80
164,33.10
165,32.30
166,32.40
167,32.20
168,32.80
169,32.60
170,31.60
171,32.70
172,32.10
173,32.10
174,32.00
175,32.30
176,32.70
177,32.00
178,32.80
179,32.80
180,32.70
181,32.30
182,31.80
183,32.60
184,32.40
185,32.80
186,32.50
187,32.80
188,32.30
189,30.80
190,32.90
191,32.80
192,32.60
193,32.80
194,32.60
195,32.70
196,32.70
197,28.50
198,32.90
199,32.80
200,32.70
201,31.10
202,32.60
203,32.50
204,30.60
205,32.70
206,32.90
207,33.00
208,33.20
209,30.70
210,32.00
211,32.90
212,32.40
213,32.70
214,33.00
215,30.80
216,33.00
217,32.80
218,32.40
219,32.50
220,32.80
221,31.20
222,32.70
223,32.70
224,32.70
225,32.40
226,33.10
227,32.70
228,32.70
229,31.20
230,32.70
231,32.90
232,30.30
233,32.90
234,32.50
235,32.50
236,32.80
237,32.20
238,32.80
239,32.40
240,32.70
241,32.70
242,34.00
243,39.30
244,39.40
245,38.80
246,38.90
247,39.30
248,34.30
249,30.10
250,31.00
251,30.40
252,32.70
253,33.10
254,31.80
255,27.70
256,32.30
257,31.80
258,32.70
259,32.70
260,32.90
261,32.80
262,33.00
263,33.20
264,32.90
265,33.00
266,32.90
267,32.90
268,33.20
269,33.00
270,32.90
271,32.90
272,33.60
273,37.80
274,38.40
275,31.30
276,38.50
277,37.20
278,39.40
279,38.90
280,32.70
281,32.80
282,33.00
283,33.00
284,32.60
285,32.80
286,35.60
287,38.70
288,38.50
289,39.20
290,39.30
291,39.60
292,38.90
293,39.40
294,39.60
295,39.40
296,39.30
297,35.60
298,33.00
299,32.70
300,33.00
301,33.00
302,33.20
303,32.90
304,32.70
305,33.00
306,33.20
307,32.70
308,32.70
309,32.70
310,32.80
311,33.20
312,32.70
313,33.10
314,33.00
315,33.10
316,34.10
317,33.10
318,33.10
319,33.20
320,33.00
321,33.20
322,33.20
323,32.80
324,33.00
325,32.70
326,33.00
327,33.00
328,33.20
329,32.60
330,33.00
331,33.00
332,33.20
333,28.80
334,32.70
335,32.80
336,32.70
337,32.60
338,33.10
339,32.90
340,33.00
341,32.90
342,33.00
343,33.20
344,33.00
345,32.90
346,36.30
347,39.10
348,35.80
349,33.00
350,32.50
351,32.20
352,31.90
353,32.10
354,32.80
355,32.20
356,32.70
357,32.80
358,33.20
359,32.80
360,32.90
361,28.60
362,33.50
363,38.90
364,37.20
365,39.00
366,38.90
367,31.50
368,32.50
369,33.20
370,33.10
371,33.20
372,33.20
373,33.20
374,33.20
375,33.10
376,32.10
377,33.00
378,31.40
379,30.70
380,33.00
381,32.70
382,32.70
383,32.10
384,30.70
385,32.60
386,32.70
387,32.50
388,36.00
389,39.00
390,38.70
391,39.20
392,38.80
393,35.60
394,27.50
395,32.40
396,32.40
397,32.60
398,32.90
399,31.20
400,32.90
401,32.70
402,32.50
403,32.50
404,32.70
405,32.50
406,32.70
407,32.50
408,32.30
409,33.00
410,32.60
411,32.00
412,31.00
