0,1124160922,109809032
0,1126498504,109832903
0,1128836079,109603790
0,1131173662,109528316
0,1133511245,109462276
0,1135848820,109279491
0,1138186403,109244554
0,1140523985,109213984
0,1142861560,109062236
0,1145199143,109054456
0,1147536726,109047649
0,1151021492,109166692
0,1153359075,109270855
0,1155696658,109361998
0,1158034233,109441748
0,1160371816,109511529
0,1162709398,109572587
0,1165046973,109626013
0,1167384556,109672761
0,1169722139,109713665
0,1172059714,109749456
0,1174397297,109780774
0,1176734880,109808177
0,1179072455,109832154
0,1181410037,109853134
0,1183747620,109871492
0,1186085195,109887555
0,1188422778,109901610
0,1190760361,109913908
0,1193097936,109799669
0,1195435518,109699710
0,1197773101,109487246
0,1200110676,109426340
0,1202448259,109373047
0,1204785842,109201416
0,1207123417,109176239
0,1209461000,109154209
0,1212945766,109134932
0,1215283349,109243065
0,1217620932,109337681
0,1219958507,109295470
0,1222296089,109383536
0,1224633672,109460594
0,1226971247,109403019
0,1229308830,109477641
0,1231646413,109542935
0,1233983988,109475068
0,1236321571,109540684
0,1238659153,109598098
0,1240996728,109523335
0,1243334311,109582918
0,1245671894,109635053
0,1248009469,109680671
0,1250347052,109720587
0,1252684635,109755513
0,1255022210,109786073
0,1257359792,109812813
0,1259697375,109586211
0,1262034950,109512934
0,1264372533,109448817
0,1266710116,109267714
0,1269047691,109234249
0,1271385274,109204967
0,1273722856,109054346
0,1276060432,109047552
0,1279545206,109166608
0,1281882781,109145782
0,1284220364,109252559
0,1286557946,109345989
0,1288895522,109302740
0,1291233104,109389897
0,1293570687,109466159
0,1295908262,109407889
0,1298245845,109481902
0,1300583428,109546664
0,1302921003,109478331
0,1305258586,109543539
0,1307596168,109600596
0,1309933743,109525521
0,1312271326,109584830
0,1314608909,109636726
0,1316946484,109557135
0,1319284067,109612493
0,1321621650,109535931
0,1323959225,109343939
0,1326296808,109300946
0,1328634390,109263327
0,1330971965,109105411
0,1333309548,109092234
0,1335647131,109080704
0,1337984706,108945616
0,1341469480,109077414
0,1343807063,109192737
0,1346144638,109293644
0,1348482221,109381938
0,1350819796,109459195
0,1353157379,109526795
0,1355494962,109585945
0,1357832537,109512701
0,1360170120,109573613
0,1362507702,109626911
0,1364845278,109548547
0,1367182860,109604978
0,1369520443,109654355
0,1371858018,109572560
0,1374195601,109625990
0,1376533184,109672741
0,1378870759,109588648
0,1381208342,109640067
0,1383545925,109685058
0,1385883500,109599425
0,1388221082,109524496
0,1390558665,109458934
0,1392896240,109276567
0,1395233823,109241996
0,1397571406,109461746
0,1399908981,109654027
0,1402246564,109822273
0,1404584147,109969488
0,1408068913,110348302
0,1410406496,110554764
0,1412744079,110735418
0,1415081654,111018490
0,1417419237,111141178
0,1419756820,111248530
0,1422094395,111467463
0,1424431978,111534030
0,1426769560,111592276
0,1429107136,111768241
0,1431444718,111797210
0,1433782301,111822558
0,1436119876,111969738
0,1438457459,111973520
0,1440795042,111976830
0,1443132617,112104726
0,1445470200,112091635
0,1447807783,112080180
0,1450145358,112195157
0,1452482941,112045762
0,1454820516,111915041
0,1457158099,111800660
0,1459495681,111700577
0,1461833257,111613004
0,1464170839,111536378
0,1466508422,111469330
0,1469993189,111535663
0,1472330772,111593705
0,1474668354,111644491
0,1477005930,111813929
0,1479343512,111837187
0,1481681095,111857538
0,1484018670,112000345
0,1486356253,112000301
0,1488693836,112000263
0,1491031411,112125230
0,1493368994,112109576
0,1495706577,112095879
0,1498044152,112208894
0,1500381735,112182782
0,1502719318,112159934
0,1505056893,112264942
0,1507394476,112231824
0,1509732058,112202846
0,1512069634,112302490
0,1514407216,112264678
0,1516744799,112231593
0,1519082374,112077643
0,1521419957,111942937
0,1523757540,111825069
0,1526095115,111721935
0,1528432698,111631693
0,1530770281,111552731
0,1533107856,111483639
0,1536592630,111548184
0,1538930205,111604661
0,1541267788,111654078
0,1543605371,111697318
0,1545942946,111735153
0,1548280529,111768258
0,1550618112,111797225
0,1552955687,111822571
0,1555293270,111844749
0,1557630853,111864155
0,1559968428,111881135
0,1562306011,111895993
0,1564643594,111908993
0,1566981169,111920368
0,1569318752,111930322
0,1571656334,111939031
0,1573993910,111946652
0,1576331492,111953320
0,1578669075,111959155
0,1581006651,111964260
0,1583344233,111843727
0,1585681816,111738261
0,1588019391,111645978
0,1590356974,111565230
0,1592694557,111494576
0,1595032132,111432754
0,1598516907,111503659
0,1600854482,111565701
0,1603192065,111619988
0,1605529647,111667489
0,1607867223,111709052
0,1610204805,111745420
0,1612542388,111777242
0,1614879964,111805086
0,1617217546,111829450
0,1619555129,111850768
0,1621892704,111869422
0,1624230287,111885744
0,1626567870,111900026
0,1628905445,111912522
0,1631243028,111923456
0,1633580611,111933024
0,1635918186,111941396
0,1638255769,111948721
0,1640593352,111955130
0,1642930927,111960738
0,1645268510,111965645
0,1647606093,111844939
0,1649943668,111739321
0,1652281251,111646905
0,1654618834,111566041
0,1656956409,111495285
0,1659293992,111433374
0,1661631575,111379202
0,1665116341,111581801
0,1667453924,111634075
0,1669791507,111679815
0,1672129082,111844838
0,1674466665,111864233
0,1676804248,111881203
0,1679141823,112021052
0,1681479406,112018420
0,1683816981,112016117
0,1686154564,112139102
0,1688492147,112121714
0,1690829722,112106499
0,1693167305,112093186
0,1695504888,112081537
0,1697842463,112071344
0,1700180046,112062426
0,1702517629,112054622
0,1704855204,112047794
0,1707192787,112041819
0,1709530370,111911591
0,1711867945,111797642
0,1714205528,111697936
0,1716543111,111610694
0,1718880686,111534357
0,1721218269,111467562
0,1723555852,111409116
0,1727040619,111607976
0,1729378201,111656979
0,1731715784,111699856
0,1734053360,111862374
0,1736390942,111879577
0,1738728525,111894629
0,1741066101,112032800
0,1743403683,112028700
0,1745741266,112025112
0,1748078841,112146973
0,1750416424,112128601
0,1752754007,112112525
0,1755091582,112223459
0,1757429165,112195526
0,1759766748,112171085
0,1762104324,112274699
0,1764441906,112240361
0,1766779489,112210315
0,1769117065,112309025
0,1771454647,112270396
0,1773792230,112236596
0,1776129806,112082021
0,1778467388,111946768
0,1780804971,111828422
0,1783142547,111724869
0,1785480129,111634260
0,1787817705,111554977
0,1790155288,111485604
0,1793640062,111549903
0,1795977637,111606165
0,1798315220,111655394
0,1800652803,111698469
0,1802990378,111736160
0,1805327961,111769140
0,1807665544,111797997
0,1810003119,111948247
0,1812340702,111954716
0,1814678285,111960376
0,1817015860,112090329
0,1819353443,112079037
0,1821691026,112069157
0,1824028601,112185512
0,1826366184,112162323
0,1828703767,112142032
0,1831041342,112249278
0,1833378925,112218118
0,1835716508,112190853
0,1838054083,112041996
0,1840391666,111911746
0,1842729249,111797777
0,1845066825,111698054
0,1847404407,111610797
0,1849741990,111534447
0,1852079566,111467641
0,1855564340,111534185
0,1857901915,111592411
0,1860239498,111643359
0,1862577081,111687939
0,1864914656,111726946
0,1867252239,111761077
0,1869589822,112040942
0,1871927397,112285824
0,1874264980,112625096
0,1876602563,112796959
0,1878940139,112947339
0,1881277721,113203921
0,1883615304,113303430
0,1885952880,113390501
0,1888290462,113591688
0,1890628045,113642727
0,1892965621,113687386
0,1895303204,113851462
0,1897640786,113870029
0,1899978362,113886275
0,1902315945,114025490
0,1904653528,114022303
0,1906991103,113894515
0,1909328686,113907700
0,1911666269,113794237
0,1914003844,113819957
0,1916341427,113842462
0,1918679010,113737154
0,1922163777,113895009
0,1924501360,113908132
0,1926838935,113919615
0,1929176518,114054663
0,1931514101,114047830
0,1933851676,114041851
0,1936189259,114161619
0,1938526842,114141416
0,1940864417,114123739
0,1943202000,114233271
0,1945539583,114204112
0,1947877158,114178598
0,1950214741,114281273
0,1952552324,114246113
0,1954889899,114215348
0,1957227482,114313429
0,1959565065,114274250
0,1961902641,114239968
0,1964240224,114334972
0,1966577806,114293100
0,1968915382,114131462
0,1971252965,114115029
0,1973590548,113975650
0,1975928123,113853693
0,1978265706,113871981
0,1980603289,113762983
0,1984088056,113917610
0,1986425638,114052908
0,1988763221,114046294
0,1991100797,114165507
0,1993438380,114269818
0,1995775963,114236090
0,1998113538,114331578
0,2000451121,114415130
0,2002788704,114363238
0,2005126279,114442833
0,2007463862,114512478
0,2009801445,114448418
0,2012139020,114517365
0,2014476603,114577694
0,2016814186,114505482
0,2019151762,114567296
0,2021489344,114621384
0,2023826920,114543711
0,2026164503,114600747
0,2028502086,114525653
0,2030839661,114459946
0,2033177244,114527452
0,2035514827,114336520
0,2037852402,114169455
0,2040189985,114148273
0,2042527568,114004738
0,2044865143,113879145
0,2047202726,113894251
0,2049540309,113782469
0,2051877885,113684660
0,2054215468,113724077
0,2056553051,113633567
0,2058890626,113554371
0,2061228209,113610074
0,2063565792,113533814
0,2065903367,113467087
0,2068240950,113533701
0,2070578533,113466988
0,2072916108,113408614
0,2075253691,113482537
0,2078738466,113547219
0,2081076041,113728816
0,2083413624,113887714
0,2085751207,113901749
0,2088088782,114039030
0,2090426365,114159151
0,2092763948,114139257
0,2095101524,114246849
0,2097439107,114090992
0,2099776689,113954618
0,2102114265,113960290
0,2104451848,113840253
0,2106789431,113735221
0,2109127006,113768318
0,2111464589,113672278
0,2113802172,113588243
0,2116139747,113639712
0,2118477330,113559748
0,2120814906,113489779
0,2123152489,113553556
0,2125490072,113484361
0,2127827647,113423815
0,2130165230,113495838
0,2132502813,113433858
0,2133693204,113254625
0,2136030780,113222796
0,2138368363,113069946
0,2140705946,112936202
0,2143043521,112944176
0,2145381104,112826154
0,2147718687,112722884
0,2150056262,112757523
0,2152393845,112662832
0,2154731428,112579978
0,2157069004,112632480
0,2159406587,112553420
0,2161744170,112484242
0,2164081745,112548711
0,2166419328,112480122
0,2168756911,112420106
0,2171094486,112492592
0,2173432069,112431018
0,2175769652,112377140
0,2178107228,112454997
0,2180444811,112398122
0,2182782394,112348356
0,2185119969,112429811
0,2187457552,112376084
0,2189795135,112204073
0,2192132710,112053563
0,2194470293,111921867
0,2196807876,111806633
0,2199145452,111705803
0,2201483035,111617577
0,2203820610,111540379
0,2206158193,111472831
0,2208495776,111413727
0,2210833351,111362011
0,2213170934,111316759
0,2215508517,111277164
0,2218993284,111367518
0,2221330867,111446578
0,2223668450,111515755
0,2226006026,111701285
0,2228343609,111738624
0,2230681192,111771296
0,2233018767,111924884
0,2235356350,111934273
0,2237693933,111942488
0,2240031508,112074677
0,2242369091,112065342
0,2244706674,112057174
0,2247044250,112300027
0,2249381833,112387523
0,2251719416,112464082
0,2254056991,112656071
0,2256394574,112699062
0,2258732157,112736679
0,2261069732,112894594
0,2263407315,112907769
0,2265744898,112919297
0,2268082474,113054384
0,2270420057,113047586
0,2272757640,113041637
0,2273948024,112911432
0,2276285607,112797503
0,2278623190,112697815
0,2280960765,112610588
0,2283298348,112534264
0,2285635931,112467481
0,2287973507,112409045
0,2290311090,112357914
0,2292648673,112313174
0,2294986248,112274027
0,2297323831,112239773
0,2299661414,112209801
0,2301998989,112183575
0,2304336572,112160628
0,2307821339,112265549
0,2310158922,112482355
0,2312496505,112547060
0,2314834081,112603677
0,2317171664,112778217
0,2319509247,112805939
0,2321846822,112830196
0,2324184405,112976421
0,2326521988,112979368
0,2328859564,112981947
0,2331197147,112984203
0,2333534730,112861177
0,2335872305,113003529
0,2338209888,113253087
0,2340547471,113346451
0,2342885047,113428144
0,2345222630,113624626
0,2347560213,113671547
0,2349897788,113712603
0,2352235371,113873527
0,2354572954,113889336
0,2356910529,113903169
0,2359248112,114040272
0,2361585695,114035238
0,2363923271,114030833
0,2366260854,114151978
0,2368598437,114132980
0,2370936012,114116357
0,2373273595,114226812
0,2375611178,114198460
0,2377948754,114173652
0,2380286337,114276945
0,2382623920,114242326
0,2384961495,114212035
0,2387299078,114310530
0,2389636661,114521713
0,2391974237,114581498
0,2394311820,114758810
0,2396649403,114913958
0,2398986978,114924713
0,2401324561,115059123
0,2403662144,115176732
0,2405999720,115154640
0,2408337303,115260310
0,2410674886,115352771
0,2413012461,115433674
0,2415350044,115504464
0,2417687627,115566406
0,2420025203,115620605
0,2422362786,115543029
0,2424700369,115350150
0,2427037944,115306381
0,2429375527,115268083
0,2431713110,115109572
0,2434050686,115095875
0,2436388269,115083890
0,2438725852,114948403
0,2441063427,114954852
0,2443401010,114960495
0,2445738593,114840433
0,2448076169,114860378
0,2450413752,114877830
0,2452751335,114768101
0,2455088910,114797088
0,2457426493,114822452
0,2459764077,114719645
0,2462101652,114754689
0,2464439235,114785352
0,2466776818,114687183
0,2469114394,114726285
0,2471451977,114760499
0,2473789560,114665436
0,2476127135,114707256
0,2478464718,114743849
0,2480802301,114650867
0,2483139877,114694508
0,2485477460,114732694
0,2487815035,114641107
0,2490152618,114685968
0,2492490201,114725222
0,2494827777,114634569
0,2497165360,114680247
0,2499502943,114720216
0,2501840518,114630189
0,2504178101,114676415
0,2506515684,114716863
0,2508853260,114627255
0,2511190843,114673848
0,2513528426,114714617
0,2515866002,114625289
0,2518203585,114672127
0,2520541168,114713111
0,2522878743,114623972
0,2525216326,114670975
0,2527553909,114587103
0,2529891485,114513715
0,2532229068,114574500
0,2534566651,114502687
0,2536904226,114439851
0,2540389001,114634869
0,2542726584,114680510
0,2545064159,114845446
0,2547401742,114989765
0,2549739325,114991044
0,2552076901,115117163
0,2554414484,115227517
0,2556752067,115199077
0,2559089643,115299192
0,2561427226,115386793
0,2563764809,115338443
0,2566102384,115421137
0,2568439967,115493494
0,2570777550,115431807
0,2573115126,115502831
0,2575452709,115564977
0,2577790292,115494354
0,2580127868,115557559
0,2582465451,115612864
0,2584803034,115536256
0,2587140609,115594224
0,2589478192,115644946
0,2591815768,115564327
0,2594153351,115618786
0,2596490934,115666437
0,2597681325,115458132
0,2600018901,115400865
0,2602356484,115350756
0,2604694067,115181911
0,2607031643,115159172
0,2609369226,115139275
0,2611706809,114996865
0,2614044384,114997256
0,2616381967,114997599
0,2618719550,114872899
0,2621057126,114888786
0,2623394709,114902687
0,2625732292,114789851
0,2628069868,114816119
0,2630407451,114839104
0,2632745034,114734216
0,2635082609,114767439
0,2637420192,114796509
0,2639757775,114696945
0,2642095351,114734826
0,2644432934,114767972
0,2646770517,114671975
0,2649108093,114712978
0,2651445676,114748855
0,2653783259,114530248
0,2656120834,114463967
0,2658458417,114280971
0,2660796000,114120849
0,2663133576,114105742
0,2665471159,113967524
0,2667808742,113846583
0,2670146318,113865760
0,2672483901,113757540
0,2674821476,113662847
0,2677159059,113704991
0,2679496642,113616867
0,2682981410,113664758
0,2685318993,113831663
0,2687656576,113852705
0,2689994151,113871116
0,2692331734,114012226
0,2694669317,114010697
0,2697006893,114134359
0,2699344476,114242564
0,2701682059,114212243
0,2704019635,114310712
0,2706357218,114396873
0,2708694801,114347263
0,2711032376,114428855
0,2713369960,114625248
0,2715707543,114672092
0,2718045118,114838080
0,2720382701,114983320
0,2722720284,114985405
0,2725057860,115112229
0,2727395443,115223200
0,2729733026,115195300
0,2732070602,115295887
0,2734408185,115383901
0,2736745768,115335913
0,2739083343,115418923
0,2740273735,115366557
0,2742611318,115195737
0,2744948894,115046269
0,2747286477,115040485
0,2749624060,114910424
0,2751961635,114796621
0,2754299219,114822043
0,2756636802,114719287
0,2758974377,114629376
0,2761311960,114675704
0,2763649543,114591241
0,2765987119,114517335
0,2768324702,114577668
0,2770662285,114505459
0,2772999861,114442276
0,2775337444,114511991
0,2777675027,114447992
0,2781159794,114641993
0,2783497377,114811743
0,2785834953,114835275
0,2788172536,114980865
0,2790510119,115108256
0,2792847695,115094724
0,2795185278,115207883
0,2797522861,115181897
0,2799860436,115034159
0,2802198019,115029889
0,2804535603,115026152
0,2806873178,114897883
0,2809210761,115160647
0,2811548344,115390566
0,2813885920,115466745
0,2816223503,115658401
0,2818561086,115826100
0,2820898662,115847837
0,2823236245,115991857
0,2825573828,116117874
0,2827911404,116103139
0,2830248987,116215246
0,2832586570,116313340
0,2834924145,116274172
0,2837261729,116364900
0,2839599312,116444287
0,2841936887,116388751
0,2844274470,116465157
0,2846612054,116532012
0,2848949629,116465510
0,2851287212,116532321
0,2853624795,116590780
0,2855962371,116516932
0,2858299954,116702315
0,2860637537,116864525
0,2862975113,117006459
0,2865312696,117130651
0,2867650279,117239319
0,2869987855,117334404
0,2872325438,117417603
0,2874663021,117490402
0,2877000597,117679101
0,2879338180,117719213
0,2881675763,117754311
0,2884013338,117910022
0,2886350922,117921269
0,2888688505,117931110
0,2891026080,118064721
0,2893363663,118056630
0,2895701247,118049551
0,2898038822,117918357
0,2900376405,117803562
0,2902713988,117703116
0,2905051564,117615226
0,2907389147,117538322
0,2909726730,117471031
0,2912064306,117412152
0,2914401889,117360633
0,2916739472,117315553
0,2919077048,117276108
0,2921414631,117241594
0,2923752214,117211394
0,2926089790,117184969
0,2928427373,117161847
0,2930764956,117141616
0,2933102532,117123914
0,2935440115,117108424
0,2937777698,117094871
0,2940115274,117083012
0,2942452857,117072635
0,2944790440,117063555
0,2947128015,117055610
0,2949465599,117048658
0,2951803182,117042575
0,2954140757,117037253
0,2956478341,117032596
0,2958815916,117028521
0,2961153499,117024955
0,2963491082,117021835
0,2965828658,117019105
0,2968166241,117016716
0,2970503824,117014626
0,2972841400,117012797
0,2975178983,117011197
0,2977516566,117009797
0,2979854142,117008572
0,2982191725,117007500
0,2984529308,117006562
0,2986866884,117005741
0,2989204467,117005023
0,2991542050,117004395
0,2993879626,116878845
0,2996217209,116893989
0,2998554792,116907240
0,3000892368,116793835
0,3003229951,116819605
0,3005567534,116842154
0,3007905110,116736884
0,3010242693,116769773
0,3012580276,116798551
0,3014917852,116698732
0,3017255435,116736390
0,3019593018,116769341
0,3021930594,116673173
0,3024268177,116714026
0,3026605760,116749772
0,3030090527,116906050
0,3032428110,117042793
0,3034765694,117162443
0,3037103269,117267137
0,3039440852,117358744
0,3041778436,117438901
0,3044116011,117509038
0,3046453594,117570408
0,3048791178,117624107
0,3051128753,117671093
0,3053466336,117712206
0,3055803920,117748180
0,3058141495,117779657
0,3060479078,117807199
0,3062816654,117831299
0,3065154237,117852386
0,3067491820,117870837
0,3069829396,117886982
0,3072166979,117901109
0,3074504562,117913470
0,3076842138,117924286
0,3079179721,117933750
0,3081517304,117942031
0,3083854880,117949277
0,3086192463,117955617
0,3087382855,117836164
0,3089720438,117731643
0,3092058014,117640187
0,3094395597,117560163
0,3096733180,117490142
0,3099070756,117428874
0,3101408339,117375264
0,3103745922,117328356
0,3106083498,117287311
0,3108421081,117251397
0,3110758664,117219972
0,3113096240,117192475
0,3115433823,117168415
0,3117771406,117147363
0,3120108982,117128942
0,3122446565,117112824
0,3124784148,117098721
0,3127121724,117086380
0,3129459307,117075582
0,3131796890,117066134
0,3134134466,117057867
0,3136472049,117050633
0,3138809625,117044303
0,3141147208,117038765
0,3143484791,117033919
0,3145822367,116779679
0,3148159950,116682219
0,3150497533,116596941
0,3152835109,116397323
0,3155172692,116347657
0,3157510275,116304199
0,3159847851,116141174
0,3162185434,116123527
0,3164523018,116108086
0,3166860593,115969575
0,3169198176,115973378
0,3171535760,115976705
0,3175020527,116104616
0,3177358110,116216539
0,3179695693,116314471
0,3182033269,116400162
0,3184370852,116475141
0,3186708435,116540748
0,3189046011,116598154
0,3191383594,116648384
0,3193721177,116692336
0,3196058753,116730794
0,3198396336,116764444
0,3200733920,116793888
0,3203071495,116819652
0,3205409079,116967195
0,3207746662,117096295
0,3210084237,117209258
0,3212421821,117308100
0,3214759404,117394587
0,3217096980,117470263
0,3219434563,117536480
0,3221772146,117594420
0,3224109722,117645117
0,3226447305,117689477
0,3228784888,117728292
0,3231122464,117762255
0,3232312855,117666973
0,3234650439,117583601
0,3236988014,117385650
0,3239325598,117337443
0,3241663181,117295262
0,3244000757,117258354
0,3246338340,117226059
0,3248675923,117197801
0,3251013499,117173075
0,3253351082,117151440
0,3255688665,117132510
0,3258026241,117115946
0,3260363824,117101452
0,3262701407,117088770
0,3265038983,117077673
0,3267376566,117067963
0,3269714149,117059467
0,3272051725,117052033
0,3274389308,117045528
0,3277874076,117164837
0,3280211659,117269232
0,3282549242,117360578
0,3284886818,117440505
0,3287224401,117510441
0,3289561984,117571635
0,3291899560,117375180
0,3294237143,117328282
0,3296574726,117287246
0,3298912302,117126340
0,3301249885,117110547
0,3303587469,117096728
0,3305925044,116959637
0,3308262628,117214682
0,3310600211,117437846
0,3312937787,117633115
0,3315275370,117803975
0,3317612953,117953478
0,3319950529,118084293
0,3322288112,118198756
0,3324625695,118298911
0,3326963271,118386547
0,3329300854,118463228
0,3331638437,118530324
0,3333976013,118589033
0,3336313596,118640403
0,3338651180,118685352
0,3340988755,118724683
0,3343326339,118759097
0,3345663922,118789209
0,3348001498,118940557
0,3350339081,118947987
0,3352676664,119079488
0,3355014240,119319552
0,3357351823,119529608
0,3359689406,119588407
0,3362026982,119764856
0,3364364565,119794249
0,3366702149,119819967
0,3369039724,119967471
0,3371377308,119971537
0,3373714891,119975094
0,3376052467,120103207
0,3378390050,120090306
0,3380727633,120079017
0,3383065209,120194139
0,3385402792,120169871
0,3387740375,120148637
0,3390077951,120255057
0,3392415534,120223174
0,3394753118,120195277
0,3397090693,120170867
0,3399428277,120024508
0,3401765860,119896444
0,3404103436,119909388
0,3406441019,119795714
0,3408778602,119696249
0,3411116178,119734217
0,3413453761,119642439
0,3415791344,119562134
0,3418128920,119616867
0,3420466503,119539758
0,3422804079,119472288
0,3425141663,119538252
0,3427479246,119470970
0,3429816822,119412098
0,3432154405,119485585
0,3434491988,119424886
0,3436829564,119371775
0,3439167147,119450303
0,3441504730,119394015
0,3443842306,119344763
0,3446179889,119426667
0,3448517473,119373333
0,3450855048,119326666
0,3453192632,119410832
0,3455530215,119359478
0,3457867791,119314543
0,3460205374,119400225
0,3462542957,119350196
0,3464880533,119306421
0,3467218116,119268118
0,3469555700,119234603
0,3471893275,119205277
0,3474230859,119179617
